1069,Drama,90,90,13.99
1714,Drama,90,90,13.95
1591,Drama,90,90,13.64
682,Drama,90,90,14.37
1147,Drama,90,90,14.37
1804,Drama,90,90,14.19
1946,Drama,90,60,14.46
1456,Drama,90,90,13.74
1282,Drama,90,60,14.38
1925,Drama,90,90,14.24
1268,Drama,90,90,14.60
797,Drama,90,90,14.38
624,Drama,90,90,13.75
1735,Drama,90,90,14.12
636,Drama,90,80,14.98
1211,Drama,90,90,14.14
1474,Drama,90,90,14.30
1899,Drama,90,90,14.77
1389,Drama,90,90,14.08
1136,Drama,90,90,14.42
6009,Drama,90,90,14.77
1029,Drama,90,90,14.26
1736,Drama,90,90,14.47
1594,Drama,90,90,14.42
634,Drama,90,90,14.35
1337,Drama,90,70,14.42
615,Drama,90,90,13.95
1734,Drama,90,90,14.20
1665,Drama,90,90,13.65
1648,Drama,90,90,14.72
1304,Drama,90,90,13.97
1492,Drama,90,90,13.65
1368,Drama,90,70,13.91
18,Drama,90,80,14.40
1129,Drama,90,90,14.03
1738,Drama,90,80,13.92
1228,Drama,90,90,13.47
1978,Drama,90,90,14.03
1571,Drama,90,90,14.52
1161,Drama,90,85,14.20
1541,Drama,90,75,14.02
1997,Drama,90,90,14.31
1638,Drama,90,70,14.16
1205,Drama,90,70,13.34
1167,Drama,90,90,14.55
1370,Drama,90,80,14.01
1340,Drama,90,90,14.25
1313,Drama,90,80,14.34
1944,Drama,90,90,13.81
1960,Drama,90,60,14.38
674,Drama,90,90,13.69
1494,Comedy,90,90,14.51
1414,Drama,90,90,14.23
752,Drama,90,90,13.59
1837,Drama,90,90,14.69
1992,Drama,90,90,14.04
1955,Drama,90,75,13.69
1835,Drama,90,65,14.69
626,Drama,90,90,13.96
6003,Drama,90,70,14.31
1617,Drama,90,90,14.12
1110,Drama,90,65,14.43
1409,Drama,90,90,14.39
631,Comedy,90,90,13.70
1692,Drama,90,80,13.32
796,Drama,90,90,13.90
1907,Drama,90,90,14.32
1375,Drama,90,90,14.19
665,Drama,90,70,14.10
1739,Drama,90,90,13.92
75,Drama,90,90,14.12
60,Drama,90,90,13.77
1952,Drama,90,90,14.97
1922,Drama,90,90,13.69
6006,Drama,90,90,14.62
1194,Drama,90,90,14.40
1565,Drama,90,90,13.59
1613,Comedy,90,90,13.94
6034,Drama,90,90,14.14
1747,Drama,90,90,13.90
1871,Drama,90,90,13.68
707,Drama,90,90,14.11
1991,Drama,90,80,14.26
194,Drama,90,90,14.42
67,Drama,90,75,14.40
1230,Drama,90,90,14.16
1698,Drama,90,90,13.34
1044,Drama,90,70,13.94
1193,Drama,90,90,14.04
1867,Drama,90,90,14.33
1916,Drama,90,90,14.30
1377,Drama,90,90,14.28
1507,Drama,90,50,14.27
1930,Comedy,90,90,13.91
79,Drama,90,90,13.74
152,Drama,90,90,14.24
744,Drama,90,90,14.49
1231,Drama,90,90,14.11
1575,Drama,90,70,14.54
1162,Drama,90,90,14.01
1204,Drama,90,90,14.39
1622,Drama,90,80,14.38
1441,Drama,90,90,14.09
144,Drama,90,80,13.76
1122,Drama,90,85,14.21
1596,Drama,90,80,13.94
1647,Drama,90,90,14.09
1005,Drama,90,90,14.31
1385,Drama,90,70,14.36
1339,Drama,90,90,15.13
1866,Comedy,90,90,13.63
1300,Drama,90,80,13.52
163,Drama,90,80,14.45
1023,Drama,90,85,14.26
6028,Drama,90,90,13.51
1805,Drama,90,90,14.69
1040,Drama,90,90,13.85
1058,Drama,90,90,14.35
695,Drama,90,90,13.01
1130,Drama,90,80,14.45
679,Drama,90,90,14.10
1015,Drama,90,90,13.64
1849,Drama,90,90,13.57
1931,Drama,90,80,14.42
1657,Drama,90,90,14.36
6031,Drama,90,90,14.43
1716,Drama,90,90,14.67
1726,Drama,90,90,14.64
1027,Drama,90,90,13.93
160,Drama,90,70,13.93
1637,Drama,90,90,14.39
1994,Drama,90,70,13.40
1603,Drama,90,90,14.08
1212,Drama,90,90,14.60
693,Drama,90,90,14.37
1179,Drama,90,90,14.67
1762,Drama,90,90,14.20
1670,Drama,90,70,14.21
786,Drama,90,90,13.44
1373,Drama,90,80,14.37
1713,Drama,90,70,14.08
1275,Drama,90,90,14.26
1048,Drama,90,90,14.43
1667,Drama,90,90,13.25
688,Drama,90,70,14.45
1850,Drama,90,90,14.30
1974,Drama,90,90,14.04
1064,Drama,90,70,13.88
1074,Drama,90,90,14.21
1084,Drama,90,90,14.39
1784,Drama,90,90,14.50
1104,Drama,90,90,13.87
1020,Drama,90,90,13.67
609,Drama,90,90,13.82
1419,Drama,90,90,14.04
1344,Drama,90,90,14.61
1227,Drama,90,90,14.65
1745,Drama,90,90,13.95
1659,Drama,90,90,14.29
1487,Drama,90,60,13.63
1514,Drama,90,90,14.46
1549,Drama,90,90,13.46
787,Drama,90,90,14.51
651,Drama,90,90,14.02
1502,Comedy,90,90,13.84
734,Drama,90,70,13.80
1273,Drama,90,90,13.96
620,Drama,90,90,14.38
1241,Drama,90,90,14.21
1968,Drama,90,80,14.63
1150,Drama,90,90,14.43
608,Drama,90,80,14.75
1063,Drama,90,90,13.85
1353,Comedy,90,90,14.35
1880,Drama,90,80,14.29
1232,Drama,90,80,14.43
1982,Drama,90,90,14.65
706,Drama,90,90,14.35
1672,Drama,90,90,14.66
1164,Drama,90,90,13.98
705,Drama,90,90,14.88
1203,Drama,90,80,14.32
1312,Drama,90,90,14.33
1807,Drama,90,90,13.65
1694,Comedy,90,90,14.21
124,Drama,90,70,14.22
1444,Drama,90,80,14.12
1758,Drama,90,90,14.11
133,Drama,90,80,14.06
1680,Drama,90,90,14.55
1484,Drama,90,90,13.92
119,Drama,90,90,14.52
150,Drama,90,90,14.64
772,Drama,90,90,13.86
1980,Drama,90,90,14.77
138,Drama,90,90,14.82
1157,Drama,90,70,14.78
1704,Drama,90,90,14.74
655,Drama,90,90,14.42
1128,Drama,90,80,14.65
1753,Comedy,90,90,14.91
153,Drama,90,75,14.07
148,Drama,90,90,14.47
1285,Drama,90,90,13.79
6037,Drama,90,90,14.50
1302,Drama,90,90,13.37
1676,Drama,90,90,14.59
1901,Drama,90,90,14.40
1843,Drama,90,70,14.18
1813,Drama,90,90,14.50
1423,Drama,90,70,13.69
166,Drama,90,90,14.31
1763,Drama,90,90,14.16
618,Drama,90,90,13.44
1785,Drama,90,90,14.35
1235,Drama,90,90,13.80
1511,Drama,90,70,14.70
1106,Drama,90,90,14.40
1662,Drama,90,80,13.71
1488,Drama,90,80,14.26
1291,Drama,90,90,14.02
1529,Drama,90,70,14.27
1073,Drama,90,90,13.61
1920,Drama,90,90,14.39
719,Drama,90,90,14.43
1216,Drama,90,90,14.74
70,Drama,90,75,14.05
1233,Drama,90,90,13.82
1623,Drama,90,70,14.77
1168,Drama,90,90,13.84
716,Drama,90,90,14.39
1049,Drama,90,90,14.28
1544,Drama,90,90,13.81
1067,Drama,90,90,14.38
63,Drama,90,70,14.24
649,Comedy,90,85,14.30
1068,Comedy,90,90,14.39
1081,Drama,90,90,14.52
1928,Drama,90,90,14.49
6033,Drama,90,90,14.27
731,Comedy,90,90,14.42
1646,Drama,90,70,13.90
648,Drama,90,90,14.22
1588,Drama,90,60,14.16
603,Drama,90,90,13.85
1443,Drama,90,70,14.67
1566,Drama,90,80,13.74
174,Drama,90,90,14.07
170,Drama,90,80,14.33
1678,Drama,90,90,13.54
641,Drama,90,90,13.69
1972,Drama,90,90,14.13
1836,Drama,90,90,13.99
1387,Drama,90,90,14.37
1388,Drama,90,90,14.73
1248,Drama,90,90,13.65
1123,Drama,90,90,14.20
181,Drama,90,90,14.56
724,Drama,90,90,14.14
770,Drama,90,90,14.16
1751,Drama,90,70,14.33
1448,Drama,90,90,14.60
6010,Drama,90,90,14.39
1308,Drama,90,90,14.53
116,Drama,90,70,14.57
1112,Drama,90,90,14.00
1506,Drama,90,90,13.94
1517,Drama,90,90,14.50
1791,Drama,90,90,14.25
1100,Drama,90,90,14.52
1856,Drama,90,90,14.67
1530,Drama,90,90,14.11
1984,Drama,90,90,13.86
1062,Drama,90,90,14.24
621,Drama,90,80,13.68
1239,Drama,90,90,14.57
1109,Drama,90,90,14.19
640,Drama,90,70,14.23
1509,Drama,90,90,14.53
1626,Drama,90,90,15.00
628,Drama,90,90,14.21
748,Drama,90,90,14.32
1328,Drama,90,90,14.43
1229,Drama,90,60,14.30
1918,Drama,90,90,14.40
1301,Drama,90,90,14.12
175,Drama,90,90,14.45
1954,Drama,90,90,13.98
1605,Drama,90,90,14.16
1712,Drama,90,90,14.63
105,Drama,90,90,14.03
1938,Drama,90,90,14.14
1612,Drama,90,90,14.31
1404,Drama,90,90,13.97
1347,Drama,90,90,13.87
773,Drama,90,80,13.92
1895,Drama,90,90,14.54
6025,Drama,90,80,14.27
795,Drama,90,90,13.87
1587,Drama,90,90,14.33
1485,Drama,90,90,13.48
129,Drama,90,90,13.90
1014,Drama,90,70,13.76
612,Drama,90,90,14.55
714,Drama,90,90,14.01
1563,Drama,90,90,14.46
1072,Drama,90,90,14.68
1689,Drama,90,90,14.43
669,Drama,90,90,14.06
1656,Drama,90,85,14.49
6007,Drama,90,90,13.85
1210,Drama,90,90,13.17
1510,Drama,90,90,13.79
1094,Drama,90,90,14.21
1772,Drama,90,80,14.49
1126,Drama,90,80,14.05
1399,Drama,90,90,13.00
1687,Drama,90,90,13.54
1983,Drama,90,90,14.51
1060,Drama,90,90,14.20
788,Comedy,90,90,14.43
1873,Drama,90,90,14.29
1031,Comedy,90,90,14.17
1476,Drama,90,90,14.69
1794,Drama,90,90,14.45
1099,Drama,90,90,13.86
6018,Drama,90,90,13.49
727,Drama,90,90,14.27
1865,Drama,90,90,13.94
1470,Drama,90,90,14.19
1577,Drama,90,90,14.10
1663,Drama,90,90,13.85
1995,Drama,90,90,13.92
1989,Drama,90,80,14.49
1609,Drama,90,90,14.40
1455,Drama,90,90,14.18
661,Drama,90,80,13.92
785,Drama,90,90,14.12
136,Comedy,90,90,14.45
722,Drama,90,90,14.50
1392,Drama,90,90,14.12
1999,Drama,90,90,13.49
1185,Drama,90,90,13.29
1352,Drama,90,70,15.01
1906,Drama,90,70,14.10
1537,Drama,90,80,14.41
1819,Drama,90,90,14.93
1471,Drama,90,90,14.33
1593,Drama,90,90,14.59
1279,Drama,90,90,14.19
1564,Drama,90,70,13.92
1718,Drama,90,75,13.93
6030,Drama,90,70,14.02
1217,Drama,90,70,14.40
1542,Drama,90,80,14.37
1828,Drama,90,90,14.25
1528,Drama,90,80,14.31
1140,Drama,90,90,14.14
114,Drama,90,90,13.56
1709,Drama,90,90,14.72
1614,Drama,90,90,14.74
1963,Drama,90,90,13.84
668,Drama,90,90,14.41
1095,Drama,90,70,14.87
1071,Drama,90,90,14.59
1238,Drama,90,70,14.19
62,Drama,90,90,14.68
1559,Drama,90,70,14.28
1173,Drama,90,90,14.50
694,Drama,90,70,14.06
1088,Drama,90,90,14.53
1486,Drama,90,90,13.12
1245,Drama,90,90,14.39
1857,Drama,90,90,13.98
1668,Drama,90,90,14.75
1209,Drama,90,75,14.32
1054,Drama,90,90,14.40
1391,Comedy,90,75,13.80
656,Drama,90,90,13.95
1458,Drama,90,90,14.32
71,Drama,90,80,14.02
1117,Drama,90,90,13.64
723,Drama,90,80,14.38
1933,Drama,90,90,13.97
1580,Drama,90,70,14.17
1220,Drama,90,90,13.65
1355,Drama,90,60,14.30
1923,Drama,90,60,14.11
1481,Drama,90,70,14.16
1341,Drama,90,90,14.50
650,Drama,90,70,13.88
1861,Drama,90,90,14.01
670,Drama,90,90,15.01
647,Drama,90,90,14.04
1317,Drama,90,80,14.16
1777,Drama,90,90,14.26
619,Drama,90,80,13.83
662,Drama,90,90,14.13
1525,Drama,90,70,13.39
673,Drama,90,90,13.98
1515,Drama,90,75,13.98
1957,Drama,90,70,14.09
1329,Drama,90,90,14.24
64,Drama,90,80,14.25
1206,Drama,90,90,13.67
1043,Drama,90,90,14.33
6014,Drama,90,70,14.50
1489,Drama,90,90,14.17
6027,Comedy,90,90,14.13
1926,Drama,90,80,14.24
1985,Drama,90,90,13.78
1311,Drama,90,90,14.15
1326,Drama,90,90,14.85
666,Drama,90,90,14.37
1961,Drama,90,90,14.22
1520,Drama,90,90,13.68
1915,Drama,90,80,14.11
1817,Drama,90,90,14.14
1134,Drama,90,90,13.81
1969,Drama,90,90,14.33
1256,Drama,90,90,14.63
1503,Drama,90,90,14.22
1286,Drama,90,80,14.63
1863,Drama,90,80,13.78
1737,Drama,90,90,13.77
1534,Drama,90,80,14.36
1890,Drama,90,90,14.01
759,Drama,90,80,13.86
199,Drama,90,90,14.32
1499,Drama,90,90,14.14
1490,Drama,90,90,14.76
1314,Drama,90,90,14.95
1816,Drama,90,70,14.31
653,Drama,90,65,14.17
1459,Drama,90,70,14.39
6022,Drama,90,80,13.82
112,Drama,90,70,14.64
1142,Drama,90,90,14.24
1083,Drama,90,70,13.99
1139,Drama,90,90,14.70
1006,Drama,90,80,13.94
1606,Drama,90,90,14.24
1135,Drama,90,90,13.88
73,Comedy,90,90,14.02
1741,Drama,90,90,14.11
1294,Drama,90,90,13.92
1052,Drama,90,90,13.43
1272,Drama,90,90,14.14
1851,Drama,90,90,13.41
1450,Drama,90,90,14.18
1218,Drama,90,90,14.01
1101,Comedy,90,85,14.34
1765,Drama,90,90,13.83
1824,Drama,90,90,14.48
1553,Drama,90,90,14.36
1437,Drama,90,90,14.78
1953,Drama,90,90,13.90
701,Drama,90,90,14.41
1500,Drama,90,90,14.06
1740,Drama,90,90,14.26
1601,Drama,90,90,14.46
1554,Drama,90,90,14.09
1917,Drama,90,90,14.26
1547,Drama,90,90,14.54
686,Drama,90,90,14.42
1047,Drama,90,90,13.70
1386,Drama,90,90,13.95
1523,Drama,90,80,14.07
729,Drama,90,90,14.15
1799,Drama,90,90,14.49
1707,Drama,90,90,14.77
1695,Drama,90,90,14.54
183,Drama,90,90,14.01
1008,Drama,90,70,14.06
699,Drama,90,60,13.64
1761,Drama,90,90,13.81
78,Drama,90,90,13.82
1412,Drama,90,90,14.21
1959,Drama,90,70,14.37
1527,Drama,90,90,13.91
6039,Drama,90,90,13.71
1132,Drama,90,90,14.36
1840,Drama,90,85,14.19
1697,Comedy,90,90,14.03
1261,Drama,90,90,14.26
1148,Drama,90,90,13.05
1781,Drama,90,90,14.56
750,Drama,90,60,13.82
1908,Drama,90,90,14.03
1508,Drama,90,60,14.64
1345,Drama,90,90,15.24
1845,Drama,90,90,14.28
1395,Drama,90,90,14.06
1207,Drama,90,90,14.34
1518,Drama,90,80,14.18
1940,Drama,90,90,13.97
173,Drama,90,90,14.99
606,Drama,90,90,14.11
1022,Drama,90,90,14.87
1993,Drama,90,90,14.34
1634,Drama,90,90,14.29
1369,Drama,90,90,14.41
11,Drama,90,90,13.97
645,Drama,50,50,14.65
109,Drama,90,90,14.82
1996,Drama,90,90,13.65
1548,Drama,90,70,14.40
147,Drama,90,90,13.68
1513,Drama,90,80,14.61
1246,Drama,90,90,14.04
1436,Drama,90,90,13.87
168,Drama,90,60,14.84
1632,Drama,90,90,14.59
1102,Drama,90,70,14.41
1956,Drama,90,90,13.92
1900,Drama,90,80,14.57
1350,Drama,90,90,14.73
1017,Drama,90,90,14.29
1165,Drama,90,90,13.70
1465,Comedy,90,90,14.66
1059,Drama,90,90,13.97
1521,Drama,90,90,14.37
1834,Drama,90,90,14.82
1127,Drama,90,90,14.24
782,Drama,90,80,14.11
639,Drama,90,90,13.91
198,Drama,90,90,14.41
1826,Drama,90,90,13.92
1498,Drama,90,90,14.05
1643,Drama,90,90,14.06
1343,Drama,90,90,14.29
780,Drama,90,90,14.45
1295,Drama,90,80,14.18
1292,Drama,90,80,14.83
743,Drama,90,90,13.91
69,Drama,90,90,13.65
1599,Drama,90,80,13.79
1964,Drama,90,80,14.22
1155,Drama,90,90,13.83
1390,Drama,90,90,14.46
1413,Drama,90,90,14.77
1170,Drama,90,90,14.82
1190,Drama,90,90,13.87
1796,Drama,90,90,14.16
1076,Drama,90,90,14.23
1561,Drama,90,90,14.40
1324,Drama,90,70,14.23
1361,Drama,90,85,13.96
72,Drama,90,90,13.34
151,Drama,90,90,15.00
1280,Drama,90,70,14.56
1223,Comedy,90,80,13.16
1166,Drama,90,60,14.09
1776,Comedy,90,90,13.80
1620,Drama,90,60,14.32
1981,Drama,90,90,14.70
1645,Drama,90,90,13.57
1538,Drama,90,90,14.05
767,Drama,90,90,14.69
1174,Drama,90,80,14.05
632,Drama,90,90,14.17
1468,Drama,90,90,13.87
769,Drama,90,70,14.24
1555,Drama,90,60,13.87
1903,Drama,90,90,14.44
1198,Drama,90,90,14.56
610,Drama,90,90,13.75
1701,Drama,90,90,13.73
1902,Drama,90,90,14.06
1348,Drama,90,90,14.24
740,Drama,90,80,14.80
1330,Drama,90,90,14.32
1913,Drama,90,90,14.13
1249,Drama,90,70,14.45
1743,Drama,90,60,13.73
692,Drama,90,90,14.05
1733,Drama,90,90,13.95
1608,Drama,90,65,14.31
1962,Drama,90,90,13.66
1473,Drama,90,80,14.39
137,Drama,90,90,13.85
1428,Drama,90,90,14.31
1349,Drama,90,80,14.29
15,Drama,90,90,14.04
1036,Drama,90,70,14.24
1046,Drama,90,80,14.32
1491,Drama,90,80,14.84
1942,Drama,90,70,14.72
1556,Comedy,90,90,13.68
1403,Drama,90,90,14.59
637,Drama,90,90,14.28
1833,Drama,90,90,13.93
1372,Drama,90,90,14.37
1427,Drama,90,90,14.26
139,Drama,90,90,14.53
1327,Drama,90,90,13.08
1055,Drama,90,90,14.69
76,Comedy,90,90,13.80
1396,Drama,90,90,14.83
1947,Drama,90,90,14.25
1885,Drama,90,70,14.79
1764,Comedy,90,90,14.41
1358,Drama,90,80,14.31
182,Drama,90,90,14.26
1004,Drama,90,90,14.02
1611,Drama,90,90,14.31
6004,Drama,90,90,14.49
1180,Drama,90,75,14.09
1971,Drama,90,90,14.54
1105,Drama,90,90,14.19
1495,Drama,90,90,13.81
1374,Drama,90,90,14.26
1641,Drama,90,90,14.07
1009,Drama,90,80,14.07
1418,Drama,90,90,14.51
1773,Comedy,90,90,13.66
1042,Drama,90,90,13.95
1792,Drama,90,90,14.23
1079,Drama,90,90,14.04
1560,Drama,90,90,14.51
1879,Drama,90,90,14.33
1093,Drama,90,90,13.94
1889,Drama,90,90,14.17
1118,Drama,90,80,14.56
1089,Drama,90,90,14.58
196,Drama,90,70,14.82
1002,Drama,90,80,13.77
17,Drama,90,90,14.27
1910,Drama,90,70,14.09
127,Drama,90,90,14.58
754,Drama,90,90,13.80
1780,Drama,90,85,14.02
1001,Drama,90,90,14.69
1884,Drama,90,90,14.10
1177,Drama,90,80,13.97
1568,Drama,90,70,14.36
1137,Drama,90,90,14.26
1016,Drama,90,90,13.90
1814,Drama,90,50,14.35
149,Drama,90,90,13.80
1447,Drama,90,90,14.63
1431,Drama,90,80,14.05
1460,Drama,90,90,13.94
1278,Drama,90,90,13.80
184,Drama,90,90,14.12
1636,Drama,90,90,13.27
193,Drama,90,90,14.17
111,Drama,90,90,14.68
1630,Drama,90,90,14.42
1811,Drama,90,70,14.00
1771,Drama,90,80,13.90
1855,Drama,90,70,13.90
1752,Drama,90,90,13.90
1323,Drama,90,90,14.08
1685,Drama,90,90,13.91
1818,Drama,90,70,14.12
1262,Drama,90,90,14.01
1649,Drama,90,90,14.29
1116,Drama,90,75,14.14
13,Drama,90,70,14.21
642,Drama,90,80,14.69
1446,Drama,90,70,13.33
190,Drama,90,90,13.41
1111,Drama,90,90,13.47
726,Drama,90,90,14.45
6036,Drama,90,90,14.32
1987,Comedy,90,90,14.11
749,Drama,90,90,14.32
1221,Drama,90,90,14.58
1793,Drama,90,90,14.41
1296,Drama,90,90,14.84
614,Drama,90,60,14.19
1260,Drama,90,90,14.35
761,Drama,90,90,13.87
1331,Drama,90,90,14.49
158,Drama,90,65,14.68
1801,Drama,90,80,14.23
1693,Drama,90,90,14.04
66,Drama,90,80,14.32
1367,Comedy,90,90,13.54
1097,Drama,90,90,15.14
663,Drama,90,90,13.74
1202,Drama,90,90,14.86
1267,Drama,90,90,15.02
1690,Comedy,90,90,14.13
1790,Drama,90,90,14.34
1265,Drama,90,90,14.34
1380,Drama,90,90,14.30
1257,Drama,90,90,14.02
689,Drama,90,90,14.32
753,Drama,90,90,14.89
1320,Drama,90,90,13.80
167,Comedy,90,90,14.40
1671,Drama,90,90,13.25
1082,Drama,90,90,13.71
1943,Drama,90,90,14.16
1114,Drama,90,90,14.61
1823,Comedy,90,90,13.72
1558,Drama,90,80,13.56
1199,Drama,90,90,14.23
1691,Drama,90,80,14.00
781,Drama,90,90,13.96
1627,Drama,90,85,13.86
1394,Drama,90,90,14.31
131,Drama,90,90,14.50
1119,Drama,90,90,14.08
140,Drama,90,80,14.51
751,Drama,90,70,13.64
1176,Drama,90,90,14.13
1253,Drama,90,90,14.25
1715,Drama,90,80,14.70
1727,Drama,90,90,14.26
1182,Drama,90,90,14.37
1475,Drama,90,90,14.50
1401,Drama,90,90,14.27
1854,Drama,90,90,14.43
1858,Drama,90,90,14.33
1846,Drama,90,70,13.53
