77493,2,0,80822
15071,1,0,186582
84404,1,1,47066
06112,3,1,4089
48084,1,0,109787
48864,1,1,152037
73701,2,1,2315
98409,2,1,63945
60174,1,0,95481
55428,1,1,19819
77373,2,0,68662
19040,1,1,76787
28637,1,1,28517
18840,1,0,165072
11420,2,1,19018
95209,5,0,23521
46970,7,0,6672
74027,1,1,15982
91776,5,1,25446
29568,1,1,20265
10012,1,0,174166
49269,1,1,57704
02760,1,1,26783
30012,2,0,16242
64119,1,1,213907
33175,2,1,21143
95677,1,0,158127
94533,1,0,2385
49707,1,1,27253
96701,6,1,14822
27910,1,1,33425
15559,1,1,4628
95341,2,0,24469
27549,7,1,23507
10952,2,0,19248
29571,3,1,83928
60804,2,1,22749
07083,3,1,14107
44035,1,1,63724
75672,1,0,153469
95205,2,0,56436
10451,2,1,49128
61068,1,0,82331
95838,3,0,8575
95695,2,0,47815
87121,2,0,1966
29676,1,0,259017
94015,2,1,64113
40744,1,1,48877
02703,5,1,37242
43543,1,1,68543
34741,2,0,29515
10453,2,1,31001
07302,1,0,226568
62028,1,1,35026
62656,1,1,85778
50501,1,1,25658
60064,3,0,129581
21217,3,0,38741
98001,1,0,85524
30088,3,1,81117
30680,1,0,2166
33617,3,1,45436
34744,2,1,27344
98178,3,1,63956
50707,1,1,8607
48183,1,0,39451
04864,1,0,27060
03743,1,0,45191
30014,3,1,20705
77081,2,0,16725
60178,1,1,35244
30458,1,1,160210
63070,1,1,38569
62002,1,1,33530
28403,2,1,35850
34691,1,0,31978
91331,2,1,20797
71953,1,1,112404
95407,2,1,37176
15522,1,1,65744
55406,3,1,18422
77081,2,1,5548
49058,1,1,17340
76205,1,1,54907
90277,7,0,10430
96720,1,0,43199
32968,8,1,42810
60005,1,0,62590
54966,1,1,97756
38663,3,1,88519
62401,1,0,27101
45415,1,0,248451
48661,1,0,44455
86303,1,0,58444
37379,1,1,61842
11236,3,0,46613
04330,1,0,12863
22980,1,1,13032
10039,3,0,24614
38732,3,1,1902
80112,1,1,51861
54021,1,1,52422
80634,1,0,28232
37040,1,1,171821
68370,1,1,26526
11598,1,1,252797
42303,1,0,62733
36088,3,0,5326
81401,2,1,16248
60629,2,0,20372
19132,3,0,36379
31545,3,1,33622
20710,3,0,63096
91910,2,1,10591
77081,2,1,2429
36867,1,1,133955
21795,1,0,74450
12601,7,0,23650
94038,1,0,127514
77014,2,1,89236
15601,1,1,51209
45150,1,1,49710
06897,1,0,211188
29316,1,1,205199
85746,2,1,111571
96768,5,0,111272
20720,3,0,200983
85381,2,0,177355
90029,2,1,4939
68715,1,1,115538
63124,1,1,656205
60636,3,0,16537
28079,1,0,216482
30349,1,1,82522
43616,1,1,130344
43542,1,0,35258
17013,1,0,159981
03257,1,1,26521
84075,1,0,201614
77511,1,0,5756
92313,1,0,138442
91304,2,0,32506
90804,1,0,82045
11221,3,1,23433
78617,3,0,74678
56560,1,0,50396
63474,1,0,24225
75237,2,0,27853
80521,1,1,69775
80112,1,0,37653
29456,3,0,135777
48075,3,1,79164
91950,1,0,25609
72212,1,1,137734
60653,3,1,30883
52601,1,1,73728
33461,2,0,13460
76549,3,0,10325
95765,1,0,59375
10033,1,0,115165
12401,1,0,46504
34668,1,0,24339
08844,1,1,93191
75149,2,1,15822
91214,1,0,3928
34602,1,0,51994
55330,1,1,249203
95648,1,0,27776
22949,1,0,70130
98640,1,1,23631
74464,4,0,31380
77520,2,0,2582
90814,1,1,52605
80212,1,0,37761
98033,1,1,96311
07524,2,1,22274
85210,2,0,79337
63379,1,1,85720
46208,3,0,2880
92701,2,0,89738
32828,3,1,39741
31539,1,0,9233
27537,3,0,27447
49221,1,1,67423
27101,1,0,21409
92335,2,0,26551
33060,2,1,29360
99336,1,0,110227
49262,1,0,72135
75043,2,0,21962
76020,1,1,239907
98903,1,0,4751
01960,5,1,28375
98502,1,1,250816
70820,1,0,14441
08825,1,1,43041
85345,2,1,70778
66720,1,0,95760
94591,2,0,8223
20020,3,0,84475
37208,3,0,16616
92071,1,1,91510
21210,1,1,341858
94602,5,1,18040
77656,1,0,18322
28470,1,0,30104
01880,1,0,76588
33843,1,1,105665
29080,3,1,65162
10314,1,0,53828
59912,1,0,105287
60456,1,1,74731
23238,1,1,26833
94040,5,1,45349
72901,1,1,127315
61080,1,1,5362
84115,1,0,81955
48843,1,0,61863
51357,1,0,19645
92083,2,1,83850
92677,1,1,75196
17325,1,0,14710
65604,1,0,24919
98020,2,1,56458
96753,1,1,127912
71203,3,1,17736
39443,1,1,193898
28458,2,1,25337
30038,3,1,14680
44438,1,1,129932
19711,7,0,6478
36801,3,1,26372
07108,2,1,48516
29063,3,0,191917
27107,2,0,597
98387,2,1,68476
98229,1,1,215765
92509,2,0,18432
80113,1,0,37563
15219,3,1,23987
11758,3,1,159109
29379,1,0,7398
76513,1,1,34342
79336,1,1,67439
31206,3,0,3165
53051,1,1,89722
52803,1,1,110575
68726,1,0,5579
32408,1,0,226777
68104,1,1,55197
77022,2,0,35036
35209,3,1,25966
48223,3,1,16906
82240,1,0,40271
42376,1,0,44528
88021,2,0,16243
97459,1,1,48690
92663,1,0,219746
22193,5,1,125720
64507,1,1,76151
92130,5,1,125603
28205,1,0,156629
29926,2,1,52939
60505,2,0,35028
29456,5,1,12478
80016,5,0,157957
03848,2,1,92561
17403,1,1,80721
41776,1,1,4626
27406,1,1,61026
10039,3,1,33878
11234,1,1,191581
98502,1,1,29413
49802,1,0,30083
08251,1,1,32355
11003,3,0,73875
28713,1,1,37868
75056,1,0,220565
78209,2,0,30968
59101,1,0,3388
04679,1,0,5986
01773,1,1,612782
30009,1,1,96080
40219,1,1,73205
33305,2,0,172926
02724,1,0,2510
06488,1,0,107322
60510,1,1,223203
90003,2,0,11065
32566,1,0,23533
74955,1,0,18703
10029,3,0,24857
48933,1,1,7343
22205,1,0,472234
48532,1,1,25075
68137,5,1,17340
33156,1,1,218568
92843,5,1,20372
44333,1,0,90384
85388,1,0,29020
30019,1,0,50315
75604,1,1,219546
73047,1,1,35425
96002,1,0,3073
81226,1,0,65171
37705,1,1,36006
35765,4,1,47999
11222,2,1,175075
92240,1,1,48197
01237,1,0,291576
89801,2,0,81626
94904,1,1,363264
70058,3,0,150351
38821,1,1,96988
01844,1,0,160943
23607,3,0,10964
60565,1,0,377770
60504,1,1,235959
10456,2,0,42654
77090,1,0,52386
04952,1,0,181335
42101,1,1,44279
93657,1,1,24812
14150,4,1,234355
29108,3,1,103318
19355,1,0,123213
53562,1,1,5986
15401,1,1,1541
93012,1,0,52877
08050,1,1,233080
68661,2,0,23053
10952,1,1,51491
28557,1,1,6410
30349,5,1,21580
78504,2,0,68307
45430,1,1,58089
33565,1,1,178396
95205,2,1,4260
28532,1,1,11064
34109,1,0,375688
79762,2,1,35976
27009,1,0,49933
68428,1,0,23984
78605,1,0,50414
60651,2,0,3347
46140,1,0,17929
11520,2,1,33933
92883,1,0,38554
81521,1,0,164979
32607,1,1,93404
65340,1,1,17252
55804,1,0,44288
22046,1,0,23575
48043,2,1,100171
93560,2,0,17085
61704,1,1,209597
76450,2,1,17284
19044,1,1,73512
61614,1,1,164794
85635,1,1,118932
55116,5,0,24683
31707,1,1,42529
72650,1,0,41215
97022,1,1,180340
50830,1,1,26253
76048,1,0,26027
80920,2,1,40388
80012,2,0,10748
48124,1,1,51558
14004,1,1,82749
34741,2,1,7503
90019,3,0,56093
46226,3,1,17801
78124,2,0,75074
44718,1,1,23899
71822,1,1,27875
98506,1,0,2901
77581,2,0,9777
07011,1,1,144459
89431,2,0,59065
67401,1,1,211628
23421,1,0,23520
90262,3,1,20007
54858,1,0,7471
27892,1,1,3512
24084,1,1,16773
37327,1,0,85566
30241,1,0,20556
45237,1,1,100784
44012,1,0,6495
10010,1,0,133567
38119,3,1,106049
50401,1,0,20413
92116,1,1,121685
30701,1,1,23012
01970,3,0,83278
20814,1,1,634342
11020,1,1,56064
10528,2,1,24567
07512,1,1,51347
85016,3,0,30278
92105,5,0,37779
36695,1,1,193896
84123,2,0,7276
20121,2,0,21846
11777,1,0,345933
60014,1,1,137619
92840,5,0,40566
10459,2,1,90650
33470,1,0,4190
83705,1,1,14699
00767,2,1,13694
97222,1,0,20441
54228,1,0,2340
91205,1,0,61678
35401,3,0,2609
31036,3,0,370
33870,2,0,6501
11434,3,0,802
84660,1,0,69175
44060,1,1,81734
32080,1,1,309324
66442,1,0,2173
45693,1,1,57863
37659,1,0,35055
58531,1,1,21107
97702,1,0,210895
77386,1,1,213192
15010,1,1,177833
32909,1,1,108452
95207,7,0,94212
00926,2,0,85002
37923,1,1,9980
98168,1,0,38183
32162,1,0,275676
23140,1,1,128836
22025,2,0,14353
17350,2,1,18996
21009,1,1,142878
85338,1,1,63986
30076,1,0,199168
91342,2,1,70217
23452,1,1,125355
77494,1,1,279440
10025,1,1,11767
53575,1,1,291504
15931,1,0,31790
98105,1,0,20441
85381,1,1,129968
19150,3,1,71747
76549,3,1,86392
92562,1,1,108142
93940,1,0,22846
35660,1,0,41972
20854,5,0,23189
65203,1,1,125556
90018,2,1,10336
44035,1,1,123145
92028,1,1,160146
90250,1,1,35554
20630,1,1,134798
92061,1,0,140603
68154,1,1,20724
10459,2,1,80430
78415,2,1,11169
18109,3,1,15894
92617,1,1,35431
10473,3,1,19044
51501,1,1,67869
21133,3,1,34127
